matchid,playername,total_runs,total_balls_faced,total_legal_balls_faced,run_6,run_4,fallofwickets,batsmen_innings,batsmen_battingteam,batsmen_bowlingteam,total_wickets,total_balls_bowled,total_legal_balls_bowled,total_runs_given,maiden_overs,bowlers_innings,bowler_battingteam,bowler_bowlingteam,economy_rate,playing_role,total_runs_points,run_6_points,run_4_points,run_bonus_points,total_bat_points,total_wickets_points,economy_rate_points,maiden_overs_points,wicket_bonus_points,total_bowl_points,total_points,total_points_avg
392198,PC Valthaty,1.0,5.0,5.0,,,2.0,2nd innings,Rajasthan Royals,Delhi Daredevils,,,,,,,,,,All Rounder,1.0,,,0,1.0,,0,,0,0.0,1.0,
392198,PJ Sangwan,1.0,1.0,1.0,,,7.0,1st innings,Delhi Daredevils,Rajasthan Royals,,26.0,26.0,26.0,0.0,2nd innings,Rajasthan Royals,Delhi Daredevils,6.0,Bowler,1.0,,,0,1.0,,2,0.0,0,2.0,3.0,23.0
392198,RA Jadeja,17.0,14.0,14.0,,1.0,3.0,2nd innings,Rajasthan Royals,Delhi Daredevils,,12.0,12.0,17.0,0.0,1st innings,Delhi Daredevils,Rajasthan Royals,8.5,All Rounder,289.0,,1.0,0,290.0,,0,0.0,0,0.0,290.0,436.0
392198,RJ Quiney,6.0,11.0,11.0,,1.0,0.0,2nd innings,Rajasthan Royals,Delhi Daredevils,,,,,,,,,,nan,36.0,,1.0,0,37.0,,0,,0,0.0,37.0,
392198,SA Asnodkar,11.0,8.0,8.0,1.0,1.0,1.0,2nd innings,Rajasthan Royals,Delhi Daredevils,,,,,,,,,,nan,121.0,2.0,1.0,0,124.0,,0,,0,0.0,124.0,1181.6
392198,SK Warne,0.0,2.0,2.0,,,4.0,2nd innings,Rajasthan Royals,Delhi Daredevils,2.0,24.0,24.0,32.0,0.0,1st innings,Delhi Daredevils,Rajasthan Royals,8.0,All Rounder,0.0,,,-2,-2.0,50.0,0,0.0,0,50.0,48.0,190.8
392198,TM Dilshan,7.0,10.0,10.0,,1.0,2.0,1st innings,Delhi Daredevils,Rajasthan Royals,,6.0,6.0,4.0,0.0,2nd innings,Rajasthan Royals,Delhi Daredevils,4.0,All Rounder,49.0,,1.0,0,50.0,,6,0.0,0,6.0,56.0,
392198,V Sehwag,16.0,11.0,11.0,1.0,2.0,0.0,1st innings,Delhi Daredevils,Rajasthan Royals,,,,,,,,,,All Rounder,256.0,2.0,2.0,0,260.0,,0,,0,0.0,260.0,781.3
392198,YK Pathan,65.0,30.0,30.0,6.0,3.0,5.0,2nd innings,Rajasthan Royals,Delhi Daredevils,,12.0,12.0,14.0,0.0,1st innings,Delhi Daredevils,Rajasthan Royals,7.0,All Rounder,4225.0,12.0,3.0,8,4248.0,,0,0.0,0,0.0,4248.0,1216.6
392199,A Kumble,,,,,,,,,,2.0,24.0,24.0,16.0,0.0,1st innings,Kolkata Knight Riders,Royal Challengers Bangalore,4.0,Bowler,,,,0,0.0,50.0,6,0.0,0,56.0,56.0,46.2
392199,AB Agarkar,7.0,8.0,8.0,,,6.0,1st innings,Kolkata Knight Riders,Royal Challengers Bangalore,,16.0,16.0,19.0,0.0,2nd innings,Royal Challengers Bangalore,Kolkata Knight Riders,7.125,All Rounder,49.0,,,0,49.0,,0,0.0,0,0.0,49.0,107.3
392199,BB McCullum,0.0,1.0,1.0,,,1.0,1st innings,Kolkata Knight Riders,Royal Challengers Bangalore,,,,,,,,,,nan,0.0,,,-2,-2.0,,0,,0,0.0,-2.0,
392199,BJ Hodge,18.0,16.0,16.0,1.0,2.0,1.0,1st innings,Kolkata Knight Riders,Royal Challengers Bangalore,3.0,24.0,24.0,29.0,0.0,2nd innings,Royal Challengers Bangalore,Kolkata Knight Riders,7.25,All Rounder,324.0,2.0,2.0,0,328.0,75.0,0,0.0,0,75.0,403.0,
392199,CH Gayle,45.0,38.0,38.0,,6.0,1.0,1st innings,Kolkata Knight Riders,Royal Challengers Bangalore,,23.0,23.0,31.0,0.0,2nd innings,Royal Challengers Bangalore,Kolkata Knight Riders,8.08695652173913,All Rounder,2025.0,,6.0,0,2031.0,,0,0.0,0,0.0,2031.0,
392199,I Sharma,,,,,,,,,,2.0,25.0,25.0,14.0,0.0,2nd innings,Royal Challengers Bangalore,Kolkata Knight Riders,3.36,Bowler,,,,0,0.0,50.0,6,0.0,0,56.0,56.0,32.0
392199,JH Kallis,26.0,27.0,27.0,,2.0,0.0,2nd innings,Royal Challengers Bangalore,Kolkata Knight Riders,,,,,,,,,,All Rounder,676.0,,2.0,0,678.0,,0,,0,0.0,678.0,761.6
392199,KP Appanna,,,,,,,,,,1.0,18.0,18.0,30.0,0.0,1st innings,Kolkata Knight Riders,Royal Challengers Bangalore,10.0,Bowler,,,,0,0.0,25.0,-4,0.0,0,21.0,21.0,
392199,KP Pietersen,15.0,13.0,13.0,,1.0,1.0,2nd innings,Royal Challengers Bangalore,Kolkata Knight Riders,1.0,26.0,26.0,18.0,0.0,1st innings,Kolkata Knight Riders,Royal Challengers Bangalore,4.153846153846154,All Rounder,225.0,,1.0,0,226.0,25.0,4,0.0,0,29.0,255.0,
392199,LR Shukla,3.0,3.0,3.0,,,5.0,1st innings,Kolkata Knight Riders,Royal Challengers Bangalore,,,,,,,,,,All Rounder,9.0,,,0,9.0,,0,,0,0.0,9.0,126.4
392199,M Kartik,,,,,,,,,,,25.0,25.0,24.0,0.0,2nd innings,Royal Challengers Bangalore,Kolkata Knight Riders,5.76,Bowler,,,,0,0.0,,2,0.0,0,2.0,2.0,
392199,MK Pandey,2.0,2.0,2.0,,,5.0,2nd innings,Royal Challengers Bangalore,Kolkata Knight Riders,,,,,,,,,,nan,4.0,,,0,4.0,,0,,0,0.0,4.0,
392199,MN van Wyk,44.0,35.0,35.0,,4.0,3.0,1st innings,Kolkata Knight Riders,Royal Challengers Bangalore,,,,,,,,,,nan,1936.0,,4.0,0,1940.0,,0,,0,0.0,1940.0,
392199,MV Boucher,26.0,13.0,13.0,1.0,2.0,3.0,2nd innings,Royal Challengers Bangalore,Kolkata Knight Riders,,,,,,,,,,nan,676.0,2.0,2.0,0,680.0,,0,,0,0.0,680.0,935.2
392199,P Kumar,,,,,,,,,,1.0,25.0,25.0,24.0,0.0,1st innings,Kolkata Knight Riders,Royal Challengers Bangalore,5.76,Bowler,,,,0,0.0,25.0,2,0.0,0,27.0,27.0,130.0
392199,Pankaj Singh,,,,,,,,,,,6.0,6.0,14.0,0.0,1st innings,Kolkata Knight Riders,Royal Challengers Bangalore,14.0,Bowler,,,,0,0.0,,-6,0.0,0,-6.0,-6.0,
392199,RE van der Merwe,9.0,9.0,9.0,1.0,,4.0,2nd innings,Royal Challengers Bangalore,Kolkata Knight Riders,1.0,24.0,24.0,28.0,0.0,1st innings,Kolkata Knight Riders,Royal Challengers Bangalore,7.0,All Rounder,81.0,2.0,,0,83.0,25.0,0,0.0,0,25.0,108.0,
392199,SC Ganguly,1.0,8.0,8.0,,,2.0,1st innings,Kolkata Knight Riders,Royal Challengers Bangalore,,12.0,12.0,17.0,0.0,2nd innings,Royal Challengers Bangalore,Kolkata Knight Riders,8.5,All Rounder,1.0,,,0,1.0,,0,0.0,0,0.0,1.0,2209.3
392199,SP Goswami,46.0,49.0,49.0,,6.0,0.0,2nd innings,Royal Challengers Bangalore,Kolkata Knight Riders,,,,,,,,,,nan,2116.0,,6.0,0,2122.0,,0,,0,0.0,2122.0,
392199,V Kohli,19.0,12.0,12.0,1.0,1.0,2.0,2nd innings,Royal Challengers Bangalore,Kolkata Knight Riders,,,,,,,,,,All Rounder,361.0,2.0,1.0,0,364.0,,0,,0,0.0,364.0,610.1
392199,WP Saha,21.0,14.0,14.0,1.0,,4.0,1st innings,Kolkata Knight Riders,Royal Challengers Bangalore,,,,,,,,,,nan,441.0,2.0,,0,443.0,,0,,0,0.0,443.0,529.9
392200,AM Nayar,18.0,17.0,17.0,,1.0,4.0,2nd innings,Mumbai Indians,Kings XI Punjab,,,,,,,,,,All Rounder,324.0,,1.0,0,325.0,,0,,0,0.0,325.0,605.9
392200,DJ Bravo,17.0,22.0,22.0,1.0,1.0,3.0,2nd innings,Mumbai Indians,Kings XI Punjab,1.0,20.0,20.0,22.0,0.0,1st innings,Kings XI Punjab,Mumbai Indians,6.6,All Rounder,289.0,2.0,1.0,0,292.0,25.0,0,0.0,0,25.0,317.0,820.6
392200,DPMD Jayawardene,7.0,9.0,9.0,,,3.0,1st innings,Kings XI Punjab,Mumbai Indians,,,,,,,,,,nan,49.0,,,0,49.0,,0,,0,0.0,49.0,309.2
392200,Harbhajan Singh,6.0,5.0,5.0,,1.0,5.0,2nd innings,Mumbai Indians,Kings XI Punjab,1.0,24.0,24.0,23.0,0.0,1st innings,Kings XI Punjab,Mumbai Indians,5.75,Bowler,36.0,,1.0,0,37.0,25.0,2,0.0,0,27.0,64.0,
392200,IK Pathan,13.0,12.0,12.0,,,4.0,1st innings,Kings XI Punjab,Mumbai Indians,2.0,26.0,26.0,18.0,0.0,2nd innings,Mumbai Indians,Kings XI Punjab,4.153846153846154,All Rounder,169.0,,,0,169.0,50.0,4,0.0,0,54.0,223.0,323.7
392200,JP Duminy,63.0,65.0,65.0,,4.0,2.0,2nd innings,Mumbai Indians,Kings XI Punjab,1.0,19.0,19.0,18.0,0.0,1st innings,Kings XI Punjab,Mumbai Indians,5.684210526315789,All Rounder,3969.0,,4.0,8,3981.0,25.0,2,0.0,0,27.0,4008.0,
392200,K Goel,12.0,12.0,12.0,1.0,,0.0,1st innings,Kings XI Punjab,Mumbai Indians,,13.0,13.0,10.0,0.0,2nd innings,Mumbai Indians,Kings XI Punjab,4.615384615384615,All Rounder,144.0,2.0,,0,146.0,,4,0.0,0,4.0,150.0,
392200,KC Sangakkara,51.0,47.0,47.0,1.0,2.0,1.0,1st innings,Kings XI Punjab,Mumbai Indians,,,,,,,,,,nan,2601.0,2.0,2.0,8,2613.0,,0,,0,0.0,2613.0,1341.3
392200,PP Chawla,0.0,2.0,2.0,,,6.0,1st innings,Kings XI Punjab,Mumbai Indians,1.0,18.0,18.0,26.0,0.0,2nd innings,Mumbai Indians,Kings XI Punjab,8.666666666666666,Bowler,0.0,,,-2,-2.0,25.0,0,0.0,0,25.0,23.0,78.6
392200,RR Powar,10.0,10.0,10.0,,1.0,7.0,1st innings,Kings XI Punjab,Mumbai Indians,1.0,25.0,25.0,21.0,0.0,2nd innings,Mumbai Indians,Kings XI Punjab,5.04,Bowler,100.0,,1.0,0,101.0,25.0,2,0.0,0,27.0,128.0,
392200,RS Bopara,6.0,14.0,14.0,,,0.0,1st innings,Kings XI Punjab,Mumbai Indians,,,,,,,,,,All Rounder,36.0,,,0,36.0,,0,,0,0.0,36.0,
392200,S Dhawan,3.0,7.0,7.0,,,1.0,2nd innings,Mumbai Indians,Kings XI Punjab,,,,,,,,,,All Rounder,9.0,,,0,9.0,,0,,0,0.0,9.0,710.8
392200,SL Malinga,,,,,,,,,,2.0,25.0,25.0,11.0,0.0,1st innings,Kings XI Punjab,Mumbai Indians,2.64,Bowler,,,,0,0.0,50.0,6,0.0,0,56.0,56.0,
392200,SR Tendulkar,2.0,6.0,6.0,,,1.0,2nd innings,Mumbai Indians,Kings XI Punjab,,7.0,7.0,6.0,0.0,1st innings,Kings XI Punjab,Mumbai Indians,5.142857142857143,All Rounder,4.0,,,0,4.0,,2,0.0,0,2.0,6.0,2055.4
392200,SS Tiwary,6.0,4.0,4.0,,,6.0,2nd innings,Mumbai Indians,Kings XI Punjab,,,,,,,,,,nan,36.0,,,0,36.0,,0,,0,0.0,36.0,
392200,ST Jayasuriya,1.0,2.0,2.0,,,0.0,2nd innings,Mumbai Indians,Kings XI Punjab,1.0,6.0,6.0,5.0,0.0,1st innings,Kings XI Punjab,Mumbai Indians,5.0,All Rounder,1.0,,,0,1.0,25.0,4,0.0,0,29.0,30.0,3381.7
392200,VS Malik,,,,,,,,,,1.0,13.0,13.0,11.0,0.0,2nd innings,Mumbai Indians,Kings XI Punjab,5.076923076923077,Bowler,,,,0,0.0,25.0,2,0.0,0,27.0,27.0,
392200,WA Mota,9.0,6.0,6.0,,1.0,5.0,1st innings,Kings XI Punjab,Mumbai Indians,,6.0,6.0,3.0,0.0,2nd innings,Mumbai Indians,Kings XI Punjab,3.0,All Rounder,81.0,,1.0,0,82.0,,6,0.0,0,6.0,88.0,
392200,YA Abdulla,,,,,,,,,,2.0,27.0,27.0,16.0,1.0,2nd innings,Mumbai Indians,Kings XI Punjab,3.5555555555555554,Bowler,,,,0,0.0,50.0,6,8.0,0,64.0,64.0,
392200,Yuvraj Singh,11.0,14.0,14.0,,1.0,2.0,1st innings,Kings XI Punjab,Mumbai Indians,,,,,,,,,,All Rounder,121.0,,1.0,0,122.0,,0,,0,0.0,122.0,772.9
392200,Z Khan,,,,,,,,,,1.0,25.0,25.0,17.0,0.0,1st innings,Kings XI Punjab,Mumbai Indians,4.08,Bowler,,,,0,0.0,25.0,4,0.0,0,29.0,29.0,21.1
392201,A Mishra,,,,,,,,,,1.0,24.0,24.0,32.0,0.0,1st innings,Deccan Chargers,Delhi Daredevils,8.0,Bowler,,,,0,0.0,25.0,0,0.0,0,25.0,25.0,
392201,A Nehra,,,,,,,,,,2.0,25.0,25.0,29.0,0.0,1st innings,Deccan Chargers,Delhi Daredevils,6.96,Bowler,,,,0,0.0,50.0,0,0.0,0,50.0,50.0,15.7
392201,AA Bilakhia,27.0,28.0,28.0,,2.0,1.0,1st innings,Deccan Chargers,Delhi Daredevils,,,,,,,,,,nan,729.0,,2.0,0,731.0,,0,,0,0.0,731.0,
392201,AB de Villiers,5.0,9.0,9.0,,1.0,1.0,2nd innings,Delhi Daredevils,Deccan Chargers,,,,,,,,,,nan,25.0,,1.0,0,26.0,,0,,0,0.0,26.0,
392201,AC Gilchrist,8.0,5.0,5.0,,2.0,0.0,1st innings,Deccan Chargers,Delhi Daredevils,,,,,,,,,,nan,64.0,,2.0,0,66.0,,0,,0,0.0,66.0,1338.3
392201,DL Vettori,,,,,,,,,,1.0,20.0,20.0,21.0,0.0,1st innings,Deccan Chargers,Delhi Daredevils,6.3,Bowler,,,,0,0.0,25.0,0,0.0,0,25.0,25.0,
392201,DP Nannes,,,,,,,,,,2.0,24.0,24.0,16.0,0.0,1st innings,Deccan Chargers,Delhi Daredevils,4.0,Bowler,,,,0,0.0,50.0,6,0.0,0,56.0,56.0,
392201,DR Smith,52.0,29.0,29.0,2.0,5.0,4.0,1st innings,Deccan Chargers,Delhi Daredevils,,6.0,6.0,8.0,0.0,2nd innings,Delhi Daredevils,Deccan Chargers,8.0,All Rounder,2704.0,4.0,5.0,8,2721.0,,0,0.0,0,0.0,2721.0,
392201,FH Edwards,,,,,,,,,,,26.0,26.0,40.0,0.0,2nd innings,Delhi Daredevils,Deccan Chargers,9.23076923076923,Bowler,,,,0,0.0,,-2,0.0,0,-2.0,-2.0,
392201,G Gambhir,18.0,15.0,15.0,,3.0,0.0,2nd innings,Delhi Daredevils,Deccan Chargers,,,,,,,,,,nan,324.0,,3.0,0,327.0,,0,,0,0.0,327.0,1265.4
392201,HH Gibbs,0.0,4.0,4.0,,,1.0,1st innings,Deccan Chargers,Delhi Daredevils,,,,,,,,,,nan,0.0,,,-2,-2.0,,0,,0,0.0,-2.0,1497.0
392201,KD Karthik,44.0,32.0,32.0,1.0,3.0,3.0,2nd innings,Delhi Daredevils,Deccan Chargers,,,,,,,,,,nan,1936.0,2.0,3.0,0,1941.0,,0,,0,0.0,1941.0,522.6
392201,M Manhas,3.0,2.0,2.0,,,4.0,2nd innings,Delhi Daredevils,Deccan Chargers,,,,,,,,,,All Rounder,9.0,,,0,9.0,,0,,0,0.0,9.0,
392201,PJ Sangwan,,,,,,,,,,1.0,24.0,24.0,24.0,0.0,1st innings,Deccan Chargers,Delhi Daredevils,6.0,Bowler,,,,0,0.0,25.0,2,0.0,0,27.0,27.0,23.3
392201,PP Ojha,1.0,1.0,1.0,,,9.0,1st innings,Deccan Chargers,Delhi Daredevils,1.0,25.0,25.0,23.0,0.0,2nd innings,Delhi Daredevils,Deccan Chargers,5.52,Bowler,1.0,,,0,1.0,25.0,2,0.0,0,27.0,28.0,38.7
392201,RG Sharma,17.0,20.0,20.0,,2.0,2.0,1st innings,Deccan Chargers,Delhi Daredevils,,6.0,6.0,10.0,0.0,2nd innings,Delhi Daredevils,Deccan Chargers,10.0,All Rounder,289.0,,2.0,0,291.0,,-4,0.0,0,-4.0,287.0,1379.2
392201,RP Singh,3.0,4.0,4.0,,,7.0,1st innings,Deccan Chargers,Delhi Daredevils,1.0,20.0,20.0,18.0,0.0,2nd innings,Delhi Daredevils,Deccan Chargers,5.4,Bowler,9.0,,,0,9.0,25.0,2,0.0,0,27.0,36.0,58.7
392201,Shoaib Ahmed,0.0,3.0,3.0,,,6.0,1st innings,Deccan Chargers,Delhi Daredevils,2.0,24.0,24.0,20.0,0.0,2nd innings,Delhi Daredevils,Deccan Chargers,5.0,Bowler,0.0,,,-2,-2.0,50.0,4,0.0,0,54.0,52.0,
392201,TL Suman,24.0,14.0,14.0,1.0,1.0,3.0,1st innings,Deccan Chargers,Delhi Daredevils,,,,,,,,,,All Rounder,576.0,2.0,1.0,0,579.0,,0,,0,0.0,579.0,
392201,TM Dilshan,60.0,51.0,51.0,3.0,3.0,2.0,2nd innings,Delhi Daredevils,Deccan Chargers,,6.0,6.0,15.0,0.0,1st innings,Deccan Chargers,Delhi Daredevils,15.0,All Rounder,3600.0,6.0,3.0,8,3617.0,,-6,0.0,0,-6.0,3611.0,980.2
392201,V Sehwag,20.0,11.0,11.0,,4.0,0.0,2nd innings,Delhi Daredevils,Deccan Chargers,,,,,,,,,,All Rounder,400.0,,4.0,0,404.0,,0,,0,0.0,404.0,765.0
392201,Y Venugopal Rao,16.0,15.0,15.0,,1.0,5.0,1st innings,Deccan Chargers,Delhi Daredevils,,13.0,13.0,19.0,0.0,2nd innings,Delhi Daredevils,Deccan Chargers,8.76923076923077,All Rounder,256.0,,1.0,0,257.0,,0,0.0,0,0.0,257.0,1463.1
392202,AD Mascarenhas,8.0,8.0,8.0,,1.0,4.0,2nd innings,Rajasthan Royals,Chennai Super Kings,,20.0,20.0,26.0,0.0,1st innings,Chennai Super Kings,Rajasthan Royals,7.8,Bowler,64.0,,1.0,0,65.0,,0,0.0,0,0.0,65.0,
392202,GC Smith,2.0,5.0,5.0,,,0.0,2nd innings,Rajasthan Royals,Chennai Super Kings,,,,,,,,,,nan,4.0,,,0,4.0,,0,,0,0.0,4.0,2305.5
392202,JA Morkel,4.0,1.0,1.0,,1.0,5.0,1st innings,Chennai Super Kings,Rajasthan Royals,2.0,24.0,24.0,21.0,0.0,2nd innings,Rajasthan Royals,Chennai Super Kings,5.25,All Rounder,16.0,,1.0,0,17.0,50.0,2,0.0,0,52.0,69.0,664.0
392202,JDP Oram,2.0,6.0,6.0,,,3.0,1st innings,Chennai Super Kings,Rajasthan Royals,2.0,24.0,24.0,27.0,0.0,2nd innings,Rajasthan Royals,Chennai Super Kings,6.75,All Rounder,4.0,,,0,4.0,50.0,0,0.0,0,50.0,54.0,
392202,Kamran Khan,,,,,,,,,,,17.0,17.0,34.0,0.0,1st innings,Chennai Super Kings,Rajasthan Royals,12.0,Bowler,,,,0,0.0,,-6,0.0,0,-6.0,-6.0,
392202,L Balaji,,,,,,,,,,4.0,22.0,22.0,20.0,0.0,2nd innings,Rajasthan Royals,Chennai Super Kings,5.454545454545454,Bowler,,,,0,0.0,100.0,2,0.0,8,110.0,110.0,25.2
392202,M Muralitharan,,,,,,,,,,,25.0,25.0,32.0,0.0,2nd innings,Rajasthan Royals,Chennai Super Kings,7.68,Bowler,,,,0,0.0,,0,0.0,0,0.0,0.0,24.9
392202,M Rawat,9.0,7.0,7.0,,1.0,6.0,2nd innings,Rajasthan Royals,Chennai Super Kings,,,,,,,,,,nan,81.0,,1.0,0,82.0,,0,,0,0.0,82.0,
392202,ML Hayden,1.0,2.0,2.0,,,0.0,1st innings,Chennai Super Kings,Rajasthan Royals,,,,,,,,,,nan,1.0,,,0,1.0,,0,,0,0.0,1.0,
392202,MM Patel,0.0,1.0,1.0,,,8.0,2nd innings,Rajasthan Royals,Chennai Super Kings,2.0,24.0,24.0,25.0,0.0,1st innings,Chennai Super Kings,Rajasthan Royals,6.25,Bowler,0.0,,,-2,-2.0,50.0,0,0.0,0,50.0,48.0,39.3
392202,MS Dhoni,22.0,19.0,19.0,1.0,,4.0,1st innings,Chennai Super Kings,Rajasthan Royals,,,,,,,,,,nan,484.0,2.0,,0,486.0,,0,,0,0.0,486.0,1120.0
392202,PA Patel,3.0,11.0,11.0,,,0.0,1st innings,Chennai Super Kings,Rajasthan Royals,,,,,,,,,,nan,9.0,,,0,9.0,,0,,0,0.0,9.0,1145.0
392202,RA Jadeja,39.0,34.0,34.0,1.0,2.0,2.0,2nd innings,Rajasthan Royals,Chennai Super Kings,,,,,,,,,,All Rounder,1521.0,2.0,2.0,0,1525.0,,0,,0,0.0,1525.0,334.9
392202,RJ Quiney,33.0,32.0,32.0,,5.0,0.0,2nd innings,Rajasthan Royals,Chennai Super Kings,,,,,,,,,,nan,1089.0,,5.0,0,1094.0,,0,,0,0.0,1094.0,
392202,S Badrinath,29.0,27.0,27.0,,4.0,2.0,1st innings,Chennai Super Kings,Rajasthan Royals,,,,,,,,,,nan,841.0,,4.0,0,845.0,,0,,0,0.0,845.0,818.1
392202,S Tyagi,,,,,,,,,,,13.0,13.0,7.0,0.0,2nd innings,Rajasthan Royals,Chennai Super Kings,3.230769230769231,Bowler,,,,0,0.0,,6,0.0,0,6.0,6.0,
392202,SA Asnodkar,10.0,8.0,8.0,1.0,,1.0,2nd innings,Rajasthan Royals,Chennai Super Kings,,,,,,,,,,nan,100.0,2.0,,0,102.0,,0,,0,0.0,102.0,1063.9
392202,SK Raina,103.0,57.0,57.0,5.0,10.0,1.0,1st innings,Chennai Super Kings,Rajasthan Royals,1.0,12.0,12.0,11.0,0.0,2nd innings,Rajasthan Royals,Chennai Super Kings,5.5,All Rounder,10609.0,10.0,10.0,24,10653.0,25.0,2,0.0,0,27.0,10680.0,1456.7
392202,SK Trivedi,2.0,3.0,3.0,,,8.0,2nd innings,Rajasthan Royals,Chennai Super Kings,,19.0,19.0,34.0,0.0,1st innings,Chennai Super Kings,Rajasthan Royals,10.736842105263158,Bowler,4.0,,,0,4.0,,-4,0.0,0,-4.0,0.0,19.6
392202,SK Warne,3.0,9.0,9.0,,,5.0,2nd innings,Rajasthan Royals,Chennai Super Kings,1.0,25.0,25.0,23.0,0.0,1st innings,Chennai Super Kings,Rajasthan Royals,5.52,All Rounder,9.0,,,0,9.0,25.0,2,0.0,0,27.0,36.0,184.0
392202,YK Pathan,20.0,13.0,13.0,,3.0,3.0,2nd innings,Rajasthan Royals,Chennai Super Kings,2.0,18.0,18.0,17.0,0.0,1st innings,Chennai Super Kings,Rajasthan Royals,5.666666666666667,All Rounder,400.0,,3.0,0,403.0,50.0,2,0.0,0,52.0,455.0,1486.5
392203,AB Agarkar,,,,,,,,,,1.0,7.0,7.0,11.0,0.0,1st innings,Mumbai Indians,Kolkata Knight Riders,9.428571428571429,All Rounder,,,,0,0.0,25.0,-2,0.0,0,23.0,23.0,107.4
392203,AB Dinda,,,,,,,,,,1.0,19.0,19.0,26.0,0.0,1st innings,Mumbai Indians,Kolkata Knight Riders,8.210526315789474,Bowler,,,,0,0.0,25.0,0,0.0,0,25.0,25.0,15.3
392203,AM Nayar,11.0,13.0,13.0,,1.0,2.0,1st innings,Mumbai Indians,Kolkata Knight Riders,1.0,19.0,19.0,19.0,0.0,2nd innings,Kolkata Knight Riders,Mumbai Indians,6.0,All Rounder,121.0,,1.0,0,122.0,25.0,2,0.0,0,27.0,149.0,515.8
392203,AM Rahane,11.0,8.0,8.0,,1.0,5.0,1st innings,Mumbai Indians,Kolkata Knight Riders,,,,,,,,,,All Rounder,121.0,,1.0,0,122.0,,0,,0,0.0,122.0,
392203,BB McCullum,5.0,7.0,7.0,,,4.0,2nd innings,Kolkata Knight Riders,Mumbai Indians,,,,,,,,,,nan,25.0,,,0,25.0,,0,,0,0.0,25.0,
392203,BJ Hodge,78.0,64.0,64.0,3.0,5.0,1.0,2nd innings,Kolkata Knight Riders,Mumbai Indians,1.0,12.0,12.0,13.0,0.0,1st innings,Mumbai Indians,Kolkata Knight Riders,6.5,All Rounder,6084.0,6.0,5.0,8,6103.0,25.0,0,0.0,0,25.0,6128.0,
392203,CH Gayle,7.0,7.0,7.0,,1.0,0.0,2nd innings,Kolkata Knight Riders,Mumbai Indians,1.0,25.0,25.0,19.0,0.0,1st innings,Mumbai Indians,Kolkata Knight Riders,4.56,All Rounder,49.0,,1.0,0,50.0,25.0,4,0.0,0,29.0,79.0,
392203,GR Napier,15.0,16.0,16.0,,1.0,4.0,1st innings,Mumbai Indians,Kolkata Knight Riders,1.0,24.0,24.0,27.0,0.0,2nd innings,Kolkata Knight Riders,Mumbai Indians,6.75,All Rounder,225.0,,1.0,0,226.0,25.0,0,0.0,0,25.0,251.0,
392203,Harbhajan Singh,7.0,8.0,8.0,,,1.0,1st innings,Mumbai Indians,Kolkata Knight Riders,,24.0,24.0,24.0,0.0,2nd innings,Kolkata Knight Riders,Mumbai Indians,6.0,Bowler,49.0,,,0,49.0,,2,0.0,0,2.0,51.0,
392203,I Sharma,,,,,,,,,,1.0,27.0,27.0,21.0,0.0,1st innings,Mumbai Indians,Kolkata Knight Riders,4.666666666666667,Bowler,,,,0,0.0,25.0,4,0.0,0,29.0,29.0,37.8
392203,JP Duminy,56.0,38.0,38.0,4.0,1.0,3.0,1st innings,Mumbai Indians,Kolkata Knight Riders,,,,,,,,,,All Rounder,3136.0,8.0,1.0,8,3153.0,,0,,0,0.0,3153.0,
392203,LR Shukla,6.0,7.0,7.0,,,3.0,2nd innings,Kolkata Knight Riders,Mumbai Indians,,18.0,18.0,25.0,0.0,1st innings,Mumbai Indians,Kolkata Knight Riders,8.333333333333334,All Rounder,36.0,,,0,36.0,,0,0.0,0,0.0,36.0,104.8
392203,M Kartik,,,,,,,,,,1.0,18.0,18.0,20.0,0.0,1st innings,Mumbai Indians,Kolkata Knight Riders,6.666666666666667,Bowler,,,,0,0.0,25.0,0,0.0,0,25.0,25.0,
392203,MN van Wyk,35.0,37.0,37.0,,3.0,2.0,2nd innings,Kolkata Knight Riders,Mumbai Indians,,,,,,,,,,nan,1225.0,,3.0,0,1228.0,,0,,0,0.0,1228.0,
392203,SC Ganguly,0.0,1.0,1.0,,,1.0,2nd innings,Kolkata Knight Riders,Mumbai Indians,,,,,,,,,,All Rounder,0.0,,,-2,-2.0,,0,,0,0.0,-2.0,1336.6
392203,SL Malinga,,,,,,,,,,,26.0,26.0,21.0,0.0,2nd innings,Kolkata Knight Riders,Mumbai Indians,4.846153846153846,Bowler,,,,0,0.0,,4,0.0,0,4.0,4.0,
392203,SR Tendulkar,37.0,32.0,32.0,2.0,3.0,0.0,1st innings,Mumbai Indians,Kolkata Knight Riders,,,,,,,,,,All Rounder,1369.0,4.0,3.0,0,1376.0,,0,,0,0.0,1376.0,1804.6
392203,ST Jayasuriya,9.0,9.0,9.0,,1.0,0.0,1st innings,Mumbai Indians,Kolkata Knight Riders,,8.0,8.0,11.0,0.0,2nd innings,Kolkata Knight Riders,Mumbai Indians,8.25,All Rounder,81.0,,1.0,0,82.0,,0,0.0,0,0.0,82.0,3057.8
392203,WP Saha,8.0,4.0,4.0,,1.0,5.0,2nd innings,Kolkata Knight Riders,Mumbai Indians,,,,,,,,,,nan,64.0,,1.0,0,65.0,,0,,0,0.0,65.0,554.4
