matchid,playername,total_runs,total_balls_faced,total_legal_balls_faced,run_6,run_4,fallofwickets,batsmen_innings,batsmen_battingteam,batsmen_bowlingteam,total_wickets,total_balls_bowled,total_legal_balls_bowled,total_runs_given,maiden_overs,bowlers_innings,bowler_battingteam,bowler_bowlingteam,economy_rate,playing_role,total_runs_points,run_6_points,run_4_points,run_bonus_points,total_bat_points,total_wickets_points,economy_rate_points,maiden_overs_points,wicket_bonus_points,total_bowl_points,total_points
734023,MS Dhoni,22,15,15,1,1,3,1st innings,Chennai Super Kings,Kolkata Knight Riders,,,,,,,,,,Batsmen,22,2,1,0,25,,0,,0,,25
734023,RA Jadeja,9,4,4,1,,4,1st innings,Chennai Super Kings,Kolkata Knight Riders,1,18,18,23,0,2nd innings,Kolkata Knight Riders,Chennai Super Kings,7.666666667,AllRounder,9,2,,0,11,25,0,0,0,25,36
734023,RV Uthappa,70,40,40,1,10,0,2nd innings,Kolkata Knight Riders,Chennai Super Kings,,,,,,,,,,Batsmen,70,2,10,8,90,,0,,0,,90
734023,SK Raina,66,53,53,5,3,1,1st innings,Chennai Super Kings,Kolkata Knight Riders,,6,6,9,0,2nd innings,Kolkata Knight Riders,Chennai Super Kings,9,Batsmen,66,10,3,8,87,,-2,0,0,-2,85
734023,Shakib Al Hasan,46,21,21,2,6,2,2nd innings,Kolkata Knight Riders,Chennai Super Kings,,25,25,29,0,1st innings,Chennai Super Kings,Kolkata Knight Riders,6.96,AllRounder,46,4,6,0,56,,0,0,0,0,56
734025,AR Patel,6,6,6,,1,5,1st innings,Kings XI Punjab,Mumbai Indians,1,25,25,26,0,2nd innings,Mumbai Indians,Kings XI Punjab,6.24,Bowler,6,,1,0,7,25,0,0,0,25,32
734025,AT Rayudu,17,14,14,,,1,2nd innings,Mumbai Indians,Kings XI Punjab,,,,,,,,,,Batsmen,17,,,0,17,,0,,0,,17
734025,BE Hendricks,0,1,1,,,8,1st innings,Kings XI Punjab,Mumbai Indians,1,27,27,26,0,2nd innings,Mumbai Indians,Kings XI Punjab,5.777777778,Bowler,0,,,-2,-2,25,2,0,0,27,25
734025,GJ Bailey,39,30,30,2,2,3,1st innings,Kings XI Punjab,Mumbai Indians,,,,,,,,,,Batsmen,39,4,2,0,45,,0,,0,,45
734025,GJ Maxwell,2,3,3,,,2,1st innings,Kings XI Punjab,Mumbai Indians,,,,,,,,,,AllRounder,2,,,0,2,,0,,0,,2
734025,KA Pollard,8,6,6,1,,3,2nd innings,Mumbai Indians,Kings XI Punjab,,,,,,,,,,AllRounder,8,2,,0,10,,0,,0,,10
734025,LMP Simmons,104,65,65,2,14,0,2nd innings,Mumbai Indians,Kings XI Punjab,,,,,,,,,,Batsmen,104,4,14,24,146,,0,,0,,146
734025,M Vohra,37,35,35,1,4,0,1st innings,Kings XI Punjab,Mumbai Indians,,,,,,,,,,Batsmen,37,2,4,0,43,,0,,0,,43
734025,MEK Hussey,11,14,14,,,0,2nd innings,Mumbai Indians,Kings XI Punjab,,,,,,,,,,Batsmen,11,,,0,11,,0,,0,,11
734025,R Dhawan,14,9,9,,2,6,1st innings,Kings XI Punjab,Mumbai Indians,1,25,25,29,0,2nd innings,Mumbai Indians,Kings XI Punjab,6.96,Bowler,14,,2,0,16,25,0,0,0,25,41
734025,RG Sharma,19,21,21,,2,2,2nd innings,Mumbai Indians,Kings XI Punjab,,,,,,,,,,Batsmen,19,,2,0,21,,0,,0,,21
734025,SE Marsh,35,18,18,2,3,1,1st innings,Kings XI Punjab,Mumbai Indians,,,,,,,,,,Batsmen,35,4,3,0,42,,0,,0,,42
734025,Shivam Sharma,1,1,1,,,8,1st innings,Kings XI Punjab,Mumbai Indians,,24,24,32,0,2nd innings,Mumbai Indians,Kings XI Punjab,8,Bowler,1,,,0,1,,0,0,0,0,1
734025,V Sehwag,18,12,12,2,1,0,1st innings,Kings XI Punjab,Mumbai Indians,,,,,,,,,,Batsmen,18,4,1,0,23,,0,,0,,23
734025,WP Saha,4,8,8,,,4,1st innings,Kings XI Punjab,Mumbai Indians,,,,,,,,,,Batsmen,4,,,0,4,,0,,0,,4
734027,AB de Villiers,13,13,13,,1,3,2nd innings,Royal Challengers Bangalore,Kolkata Knight Riders,,,,,,,,,,Batsmen,13,,1,0,14,,0,,0,,14
734027,CH Gayle,6,9,9,,1,0,2nd innings,Royal Challengers Bangalore,Kolkata Knight Riders,,,,,,,,,,Batsmen,6,,1,0,7,,0,,0,,7
734027,G Gambhir,4,4,4,,1,0,1st innings,Kolkata Knight Riders,Royal Challengers Bangalore,,,,,,,,,,Batsmen,4,,1,0,5,,0,,0,,5
734027,MA Starc,13,8,8,,1,5,2nd innings,Royal Challengers Bangalore,Kolkata Knight Riders,1,25,25,31,0,1st innings,Kolkata Knight Riders,Royal Challengers Bangalore,7.44,Bowler,13,,1,0,14,25,0,0,0,25,39
734027,MK Pandey,14,13,13,,3,1,1st innings,Kolkata Knight Riders,Royal Challengers Bangalore,,,,,,,,,,Batsmen,14,,3,0,17,,0,,0,,17
734027,RN ten Doeschate,7,3,3,1,,4,1st innings,Kolkata Knight Riders,Royal Challengers Bangalore,,,,,,,,,,Batsmen,7,2,,0,9,,0,,0,,9
734027,RV Uthappa,87,53,53,1,10,0,1st innings,Kolkata Knight Riders,Royal Challengers Bangalore,,,,,,,,,,Batsmen,87,2,10,8,107,,0,,0,,107
734027,S Rana,20,12,12,,2,4,2nd innings,Royal Challengers Bangalore,Kolkata Knight Riders,,,,,,,,,,Batsmen,20,,2,0,22,,0,,0,,22
734027,Shakib Al Hasan,61,39,39,3,5,3,1st innings,Kolkata Knight Riders,Royal Challengers Bangalore,,25,25,26,0,2nd innings,Royal Challengers Bangalore,Kolkata Knight Riders,6.24,AllRounder,61,6,5,8,80,,0,0,0,0,80
734027,V Kohli,39,31,31,1,3,1,2nd innings,Royal Challengers Bangalore,Kolkata Knight Riders,,,,,,,,,,Batsmen,39,2,3,0,44,,0,,0,,44
734027,YK Pathan,22,13,13,2,1,2,1st innings,Kolkata Knight Riders,Royal Challengers Bangalore,,,,,,,,,,AllRounder,22,4,1,0,27,,0,,0,,27
734027,YV Takawale,47,36,36,1,5,0,2nd innings,Royal Challengers Bangalore,Kolkata Knight Riders,,,,,,,,,,Batsmen,47,2,5,0,54,,0,,0,,54
734027,Yuvraj Singh,27,13,13,2,2,2,2nd innings,Royal Challengers Bangalore,Kolkata Knight Riders,,12,12,21,0,1st innings,Kolkata Knight Riders,Royal Challengers Bangalore,10.5,AllRounder,27,4,2,0,33,,-4,0,0,-4,29
734029,AJ Finch,7,3,3,1,,2,2nd innings,Sunrisers Hyderabad,Chennai Super Kings,,,,,,,,,,Batsmen,7,2,,0,9,,0,,0,,9
734029,DA Warner,92,46,46,3,12,0,2nd innings,Sunrisers Hyderabad,Chennai Super Kings,,,,,,,,,,Batsmen,92,6,12,8,118,,0,,0,,118
734029,DJ Hussey,50,33,33,2,5,2,1st innings,Chennai Super Kings,Sunrisers Hyderabad,,,,,,,,,,Batsmen,50,4,5,8,67,,0,,0,,67
734029,DJG Sammy,1,3,3,,,3,2nd innings,Sunrisers Hyderabad,Chennai Super Kings,,7,7,10,0,1st innings,Chennai Super Kings,Sunrisers Hyderabad,8.571428571,AllRounder,1,,,0,1,,0,0,0,0,1
734029,DR Smith,47,28,28,4,4,0,1st innings,Chennai Super Kings,Sunrisers Hyderabad,,,,,,,,,,AllRounder,47,8,4,0,59,,0,,0,,59
734029,F du Plessis,19,11,11,,4,0,1st innings,Chennai Super Kings,Sunrisers Hyderabad,,,,,,,,,,Batsmen,19,,4,0,23,,0,,0,,23
734029,MS Dhoni,61,42,42,4,2,3,1st innings,Chennai Super Kings,Sunrisers Hyderabad,,,,,,,,,,Batsmen,61,8,2,8,79,,0,,0,,79
734029,NV Ojha,19,18,18,1,,1,2nd innings,Sunrisers Hyderabad,Chennai Super Kings,,,,,,,,,,Batsmen,19,2,,0,21,,0,,0,,21
734029,S Dhawan,66,50,50,2,4,0,2nd innings,Sunrisers Hyderabad,Chennai Super Kings,,,,,,,,,,Batsmen,66,4,4,8,82,,0,,0,,82
734029,SK Raina,8,7,7,,1,1,1st innings,Chennai Super Kings,Sunrisers Hyderabad,1,12,12,17,0,2nd innings,Sunrisers Hyderabad,Chennai Super Kings,8.5,Batsmen,8,,1,0,9,25,0,0,0,25,34
734029,Y Venugopal Rao,4,1,1,,1,4,2nd innings,Sunrisers Hyderabad,Chennai Super Kings,,,,,,,,,,Batsmen,4,,1,0,5,,0,,0,,5
734031,AP Tare,14,8,8,,3,4,1st innings,Mumbai Indians,Delhi Daredevils,,,,,,,,,,Batsmen,14,,3,0,17,,0,,0,,17
734031,AT Rayudu,2,3,3,,,3,1st innings,Mumbai Indians,Delhi Daredevils,,,,,,,,,,Batsmen,2,,,0,2,,0,,0,,2
734031,Harbhajan Singh,2,3,3,,,5,1st innings,Mumbai Indians,Delhi Daredevils,1,24,24,30,0,2nd innings,Delhi Daredevils,Mumbai Indians,7.5,Bowler,2,,,0,2,25,0,0,0,25,27
734031,JJ Bumrah,1,3,3,,,9,1st innings,Mumbai Indians,Delhi Daredevils,,24,24,36,0,2nd innings,Delhi Daredevils,Mumbai Indians,9,Bowler,1,,,0,1,,-2,0,0,-2,-1
734031,JP Duminy,47,30,30,4,,3,2nd innings,Delhi Daredevils,Mumbai Indians,,24,24,31,0,1st innings,Mumbai Indians,Delhi Daredevils,7.75,AllRounder,47,8,,0,55,,0,0,0,0,55
734031,KA Pollard,11,8,8,1,,2,1st innings,Mumbai Indians,Delhi Daredevils,,6,6,4,0,2nd innings,Delhi Daredevils,Mumbai Indians,4,AllRounder,11,2,,0,13,,6,0,0,6,19
734031,KD Karthik,7,13,13,,1,1,2nd innings,Delhi Daredevils,Mumbai Indians,,,,,,,,,,Batsmen,7,,1,0,8,,0,,0,,8
734031,KM Jadhav,8,5,5,,1,4,2nd innings,Delhi Daredevils,Mumbai Indians,,,,,,,,,,Batsmen,8,,1,0,9,,0,,0,,9
734031,KP Pietersen,44,31,31,1,6,0,2nd innings,Delhi Daredevils,Mumbai Indians,,,,,,,,,,Batsmen,44,2,6,0,52,,0,,0,,52
734031,LMP Simmons,42,27,27,,6,0,1st innings,Mumbai Indians,Delhi Daredevils,,,,,,,,,,Batsmen,42,,6,0,48,,0,,0,,48
734031,M Vijay,9,12,12,,,0,2nd innings,Delhi Daredevils,Mumbai Indians,,,,,,,,,,Batsmen,9,,,0,9,,0,,0,,9
734031,M de Lange,1,2,2,,,7,1st innings,Mumbai Indians,Delhi Daredevils,2,26,26,30,0,2nd innings,Delhi Daredevils,Mumbai Indians,6.923076923,Bowler,1,,,0,1,50,0,0,0,50,51
734031,MEK Hussey,57,33,33,2,7,0,1st innings,Mumbai Indians,Delhi Daredevils,,,,,,,,,,Batsmen,57,4,7,8,76,,0,,0,,76
734031,MK Tiwary,43,32,32,1,5,2,2nd innings,Delhi Daredevils,Mumbai Indians,,,,,,,,,,Batsmen,43,2,5,0,50,,0,,0,,50
734031,PP Ojha,2,2,2,,,8,1st innings,Mumbai Indians,Delhi Daredevils,,25,25,32,0,2nd innings,Delhi Daredevils,Mumbai Indians,7.68,Bowler,2,,,0,2,,0,0,0,0,2
734031,RG Sharma,30,21,21,,4,1,1st innings,Mumbai Indians,Delhi Daredevils,,,,,,,,,,Batsmen,30,,4,0,34,,0,,0,,34
734031,S Gopal,11,10,10,,1,6,1st innings,Mumbai Indians,Delhi Daredevils,1,18,18,20,0,2nd innings,Delhi Daredevils,Mumbai Indians,6.666666667,Bowler,11,,1,0,12,25,0,0,0,25,37
734033,AM Rahane,25,27,27,,2,0,2nd innings,Rajasthan Royals,Kings XI Punjab,,,,,,,,,,Batsmen,25,,2,0,27,,0,,0,,27
734033,BJ Hodge,32,19,19,2,2,5,2nd innings,Rajasthan Royals,Kings XI Punjab,,,,,,,,,,Batsmen,32,4,2,0,38,,0,,0,,38
734033,DA Miller,35,20,20,2,1,3,1st innings,Kings XI Punjab,Rajasthan Royals,,,,,,,,,,Batsmen,35,4,1,0,40,,0,,0,,40
734033,GJ Bailey,29,18,18,1,1,4,1st innings,Kings XI Punjab,Rajasthan Royals,,,,,,,,,,Batsmen,29,2,1,0,32,,0,,0,,32
734033,JP Faulkner,35,13,13,4,1,6,2nd innings,Rajasthan Royals,Kings XI Punjab,1,19,19,38,0,1st innings,Kings XI Punjab,Rajasthan Royals,12,Bowler,35,8,1,0,44,25,-6,0,0,19,63
734033,KK Cooper,2,2,2,,,7,2nd innings,Rajasthan Royals,Kings XI Punjab,,24,24,25,0,1st innings,Kings XI Punjab,Rajasthan Royals,6.25,Bowler,2,,,0,2,,0,0,0,0,2
734033,KK Nair,11,6,6,,2,0,2nd innings,Rajasthan Royals,Kings XI Punjab,,,,,,,,,,Batsmen,11,,2,0,13,,0,,0,,13
734033,M Vohra,26,21,21,1,3,0,1st innings,Kings XI Punjab,Rajasthan Royals,,,,,,,,,,Batsmen,26,2,3,0,31,,0,,0,,31
734033,R Tewatia,19,13,13,1,,4,2nd innings,Rajasthan Royals,Kings XI Punjab,1,25,25,23,0,1st innings,Kings XI Punjab,Rajasthan Royals,5.52,Bowler,19,2,,0,21,25,2,0,0,27,48
734033,SE Marsh,43,36,36,1,5,1,1st innings,Kings XI Punjab,Rajasthan Royals,,,,,,,,,,Batsmen,43,2,5,0,50,,0,,0,,50
734033,SR Watson,0,1,1,,,3,2nd innings,Rajasthan Royals,Kings XI Punjab,,13,13,15,0,1st innings,Kings XI Punjab,Rajasthan Royals,6.923076923,AllRounder,0,,,-2,-2,,0,0,0,0,-2
734033,STR Binny,8,11,11,,,3,2nd innings,Rajasthan Royals,Kings XI Punjab,,,,,,,,,,AllRounder,8,,,0,8,,0,,0,,8
734033,SV Samson,30,29,29,1,2,1,2nd innings,Rajasthan Royals,Kings XI Punjab,,,,,,,,,,Batsmen,30,2,2,0,34,,0,,0,,34
734033,V Sehwag,19,9,9,1,3,0,1st innings,Kings XI Punjab,Rajasthan Royals,,,,,,,,,,Batsmen,19,2,3,0,24,,0,,0,,24
734033,VS Malik,1,2,2,,,8,2nd innings,Rajasthan Royals,Kings XI Punjab,1,19,19,28,0,1st innings,Kings XI Punjab,Rajasthan Royals,8.842105263,Bowler,1,,,0,1,25,0,0,0,25,26
734033,WP Saha,27,20,20,,4,2,1st innings,Kings XI Punjab,Rajasthan Royals,,,,,,,,,,Batsmen,27,,4,0,31,,0,,0,,31
734035,AB de Villiers,11,6,6,,2,4,1st innings,Royal Challengers Bangalore,Chennai Super Kings,,,,,,,,,,Batsmen,11,,2,0,13,,0,,0,,13
734035,DR Smith,34,17,17,1,4,0,2nd innings,Chennai Super Kings,Royal Challengers Bangalore,,,,,,,,,,AllRounder,34,2,4,0,40,,0,,0,,40
734035,F du Plessis,55,44,44,3,3,0,2nd innings,Chennai Super Kings,Royal Challengers Bangalore,,,,,,,,,,Batsmen,55,6,3,8,72,,0,,0,,72
734035,MA Starc,2,2,2,,,6,1st innings,Royal Challengers Bangalore,Chennai Super Kings,,19,19,32,0,2nd innings,Chennai Super Kings,Royal Challengers Bangalore,10.10526316,Bowler,2,,,0,2,,-4,0,0,-4,-2
734035,MS Dhoni,53,28,28,3,5,2,2nd innings,Chennai Super Kings,Royal Challengers Bangalore,,,,,,,,,,Batsmen,53,6,5,8,72,,0,,0,,72
734035,RR Rossouw,1,4,4,,,0,1st innings,Royal Challengers Bangalore,Chennai Super Kings,,,,,,,,,,Batsmen,1,,,0,1,,0,,0,,1
734035,S Rana,6,6,6,,,5,1st innings,Royal Challengers Bangalore,Chennai Super Kings,,6,6,7,0,2nd innings,Chennai Super Kings,Royal Challengers Bangalore,7,Batsmen,6,,,0,6,,0,0,0,0,6
734035,SK Raina,18,18,18,,2,1,2nd innings,Chennai Super Kings,Royal Challengers Bangalore,,25,25,26,0,1st innings,Royal Challengers Bangalore,Chennai Super Kings,6.24,Batsmen,18,,2,0,20,,0,0,0,0,20
734035,V Kohli,77,53,53,5,2,2,1st innings,Royal Challengers Bangalore,Chennai Super Kings,,,,,,,,,,Batsmen,77,10,2,8,97,,0,,0,,97
734035,VH Zol,13,12,12,1,,1,1st innings,Royal Challengers Bangalore,Chennai Super Kings,,,,,,,,,,Batsmen,13,2,,0,15,,0,,0,,15
734035,YV Takawale,19,17,17,,4,0,1st innings,Royal Challengers Bangalore,Chennai Super Kings,,,,,,,,,,Batsmen,19,,4,0,23,,0,,0,,23
734035,Yuvraj Singh,25,24,24,,2,3,1st innings,Royal Challengers Bangalore,Chennai Super Kings,1,24,24,30,0,2nd innings,Chennai Super Kings,Royal Challengers Bangalore,7.5,AllRounder,25,,2,0,27,25,0,0,0,25,52
734037,DA Warner,5,3,3,,1,0,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,,,,,,,,,,Batsmen,5,,1,0,6,,0,,0,,6
734037,DJG Sammy,32,20,20,3,1,3,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,,,,,,,,,,AllRounder,32,6,1,0,39,,0,,0,,39
734037,G Gambhir,30,18,18,,3,0,2nd innings,Kolkata Knight Riders,Sunrisers Hyderabad,,,,,,,,,,Batsmen,30,,3,0,33,,0,,0,,33
734037,JO Holder,16,12,12,1,2,5,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,1,20,20,33,0,2nd innings,Kolkata Knight Riders,Sunrisers Hyderabad,9.9,Bowler,16,2,2,0,20,25,-2,0,0,23,43
734037,KV Sharma,5,2,2,,1,7,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,4,24,24,38,0,2nd innings,Kolkata Knight Riders,Sunrisers Hyderabad,9.5,Bowler,5,,1,0,6,100,-2,0,8,106,112
734037,MK Pandey,3,8,8,,,1,2nd innings,Kolkata Knight Riders,Sunrisers Hyderabad,,,,,,,,,,Batsmen,3,,,0,3,,0,,0,,3
734037,NV Ojha,35,24,24,1,6,1,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,,,,,,,,,,Batsmen,35,2,6,0,43,,0,,0,,43
734037,RN ten Doeschate,0,1,1,,,4,2nd innings,Kolkata Knight Riders,Sunrisers Hyderabad,1,6,6,7,0,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,7,Batsmen,0,,,-2,-2,25,0,0,0,25,23
734037,RV Uthappa,41,30,30,2,4,0,2nd innings,Kolkata Knight Riders,Sunrisers Hyderabad,,,,,,,,,,Batsmen,41,4,4,0,49,,0,,0,,49
734037,S Anirudha,3,5,5,,,4,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,,,,,,,,,,Batsmen,3,,,0,3,,0,,0,,3
734037,S Dhawan,34,31,31,,6,1,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,,,,,,,,,,Batsmen,34,,6,0,40,,0,,0,,40
734037,SA Yadav,13,6,6,1,1,5,2nd innings,Kolkata Knight Riders,Sunrisers Hyderabad,,,,,,,,,,Batsmen,13,2,1,0,16,,0,,0,,16
734037,Shakib Al Hasan,2,5,5,,,4,2nd innings,Kolkata Knight Riders,Sunrisers Hyderabad,1,24,24,25,1,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,6.25,AllRounder,2,,,0,2,25,0,8,0,33,35
734037,Y Venugopal Rao,30,27,27,,4,2,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,,,,,,,,,,Batsmen,30,,4,0,34,,0,,0,,34
734037,YK Pathan,72,22,22,7,5,2,2nd innings,Kolkata Knight Riders,Sunrisers Hyderabad,,,,,,,,,,AllRounder,72,14,5,8,99,,0,,0,,99
734039,DA Miller,54,37,37,2,4,2,2nd innings,Kings XI Punjab,Delhi Daredevils,,,,,,,,,,Batsmen,54,4,4,8,70,,0,,0,,70
734039,GJ Bailey,1,1,1,,,3,2nd innings,Kings XI Punjab,Delhi Daredevils,,,,,,,,,,Batsmen,1,,,0,1,,0,,0,,1
734039,GJ Maxwell,1,3,3,,,1,2nd innings,Kings XI Punjab,Delhi Daredevils,,,,,,,,,,AllRounder,1,,,0,1,,0,,0,,1
734039,Imran Tahir,4,4,4,,1,8,1st innings,Delhi Daredevils,Kings XI Punjab,1,25,25,30,0,2nd innings,Kings XI Punjab,Delhi Daredevils,7.2,Bowler,4,,1,0,5,25,0,0,0,25,30
734039,JD Unadkat,0,1,1,,,10,1st innings,Delhi Daredevils,Kings XI Punjab,1,12,12,3,0,2nd innings,Kings XI Punjab,Delhi Daredevils,1.5,Bowler,0,,,-2,-2,25,6,0,0,31,29
734039,JDS Neesham,12,20,20,,1,5,1st innings,Delhi Daredevils,Kings XI Punjab,,6,6,14,0,2nd innings,Kings XI Punjab,Delhi Daredevils,14,AllRounder,12,,1,0,13,,-6,0,0,-6,7
734039,JP Duminy,8,8,8,,1,4,1st innings,Delhi Daredevils,Kings XI Punjab,,13,13,10,0,2nd innings,Kings XI Punjab,Delhi Daredevils,4.615384615,AllRounder,8,,1,0,9,,4,0,0,4,13
734039,KD Karthik,13,7,7,,3,1,1st innings,Delhi Daredevils,Kings XI Punjab,,,,,,,,,,Batsmen,13,,3,0,16,,0,,0,,16
734039,KM Jadhav,0,4,4,,,2,1st innings,Delhi Daredevils,Kings XI Punjab,,,,,,,,,,Batsmen,0,,,-2,-2,,0,,0,,-2
734039,KP Pietersen,59,41,41,,9,0,1st innings,Delhi Daredevils,Kings XI Punjab,,,,,,,,,,Batsmen,59,,9,8,76,,0,,0,,76
734039,M Vohra,53,40,40,2,5,0,2nd innings,Kings XI Punjab,Delhi Daredevils,,,,,,,,,,Batsmen,53,4,5,8,70,,0,,0,,70
734039,MA Agarwal,2,5,5,,,0,1st innings,Delhi Daredevils,Kings XI Punjab,,,,,,,,,,Batsmen,2,,,0,2,,0,,0,,2
734039,MK Tiwary,9,12,12,,,3,1st innings,Delhi Daredevils,Kings XI Punjab,,,,,,,,,,Batsmen,9,,,0,9,,0,,0,,9
734039,Mohammed Shami,0,1,1,,,8,1st innings,Delhi Daredevils,Kings XI Punjab,1,20,20,24,0,2nd innings,Kings XI Punjab,Delhi Daredevils,7.2,Bowler,0,,,-2,-2,25,0,0,0,25,23
734039,S Nadeem,8,8,8,,,6,1st innings,Delhi Daredevils,Kings XI Punjab,,13,13,23,0,2nd innings,Kings XI Punjab,Delhi Daredevils,10.61538462,Bowler,8,,,0,8,,-4,0,0,-4,4
734039,V Sehwag,10,8,8,,2,0,2nd innings,Kings XI Punjab,Delhi Daredevils,,,,,,,,,,Batsmen,10,,2,0,12,,0,,0,,12
734041,AP Tare,6,1,1,1,,5,2nd innings,Mumbai Indians,Rajasthan Royals,,,,,,,,,,Batsmen,6,2,,0,8,,0,,0,,8
734041,AT Rayudu,31,11,11,1,5,4,2nd innings,Mumbai Indians,Rajasthan Royals,,,,,,,,,,Batsmen,31,2,5,0,38,,0,,0,,38
734041,BJ Hodge,29,16,16,1,2,2,1st innings,Rajasthan Royals,Mumbai Indians,,,,,,,,,,Batsmen,29,2,2,0,33,,0,,0,,33
734041,CJ Anderson,99,46,46,6,9,1,2nd innings,Mumbai Indians,Rajasthan Royals,,12,12,14,0,1st innings,Rajasthan Royals,Mumbai Indians,7,AllRounder,99,12,9,8,128,,0,0,0,0,128
734041,JP Faulkner,25,14,14,3,,3,1st innings,Rajasthan Royals,Mumbai Indians,,23,23,53,0,2nd innings,Mumbai Indians,Rajasthan Royals,13.82608696,Bowler,25,6,,0,31,,-6,0,0,-6,25
734041,KA Pollard,7,3,3,1,,2,2nd innings,Mumbai Indians,Rajasthan Royals,1,19,19,32,0,1st innings,Rajasthan Royals,Mumbai Indians,10.10526316,AllRounder,7,2,,0,9,25,-4,0,0,21,30
734041,KK Nair,51,27,27,2,7,1,1st innings,Rajasthan Royals,Mumbai Indians,,,,,,,,,,Batsmen,51,4,7,8,70,,0,,0,,70
734041,LMP Simmons,12,8,8,,3,0,2nd innings,Mumbai Indians,Rajasthan Royals,,,,,,,,,,Batsmen,12,,3,0,15,,0,,0,,15
734041,MEK Hussey,23,12,12,2,1,0,2nd innings,Mumbai Indians,Rajasthan Royals,,,,,,,,,,Batsmen,23,4,1,0,28,,0,,0,,28
734041,RG Sharma,17,11,11,1,1,3,2nd innings,Mumbai Indians,Rajasthan Royals,,,,,,,,,,Batsmen,17,2,1,0,20,,0,,0,,20
734041,SR Watson,9,18,18,,1,0,1st innings,Rajasthan Royals,Mumbai Indians,,12,12,33,0,2nd innings,Mumbai Indians,Rajasthan Royals,16.5,AllRounder,9,,1,0,10,,-6,0,0,-6,4
734041,SV Samson,75,48,48,3,7,0,1st innings,Rajasthan Royals,Mumbai Indians,,,,,,,,,,Batsmen,75,6,7,8,96,,0,,0,,96
734043,AR Patel,2,2,2,,,5,2nd innings,Kings XI Punjab,Kolkata Knight Riders,2,24,24,11,1,1st innings,Kolkata Knight Riders,Kings XI Punjab,2.75,Bowler,2,,,0,2,50,6,8,0,64,66
734043,DA Miller,9,12,12,,,3,2nd innings,Kings XI Punjab,Kolkata Knight Riders,,,,,,,,,,Batsmen,9,,,0,9,,0,,0,,9
734043,G Gambhir,1,3,3,,,0,1st innings,Kolkata Knight Riders,Kings XI Punjab,,,,,,,,,,Batsmen,1,,,0,1,,0,,0,,1
734043,GJ Bailey,26,17,17,2,1,5,2nd innings,Kings XI Punjab,Kolkata Knight Riders,,,,,,,,,,Batsmen,26,4,1,0,31,,0,,0,,31
734043,GJ Maxwell,7,9,9,,1,2,2nd innings,Kings XI Punjab,Kolkata Knight Riders,,,,,,,,,,AllRounder,7,,1,0,8,,0,,0,,8
734043,Karanveer Singh,1,1,1,,,8,2nd innings,Kings XI Punjab,Kolkata Knight Riders,3,25,25,39,0,1st innings,Kolkata Knight Riders,Kings XI Punjab,9.36,Bowler,1,,,0,1,75,-2,0,0,73,74
734043,M Vohra,26,19,19,3,,0,2nd innings,Kings XI Punjab,Kolkata Knight Riders,,,,,,,,,,Batsmen,26,6,,0,32,,0,,0,,32
734043,MG Johnson,10,11,11,1,,7,2nd innings,Kings XI Punjab,Kolkata Knight Riders,2,26,26,29,0,1st innings,Kolkata Knight Riders,Kings XI Punjab,6.692307692,Bowler,10,2,,0,12,50,0,0,0,50,62
734043,MK Pandey,24,21,21,,3,1,1st innings,Kolkata Knight Riders,Kings XI Punjab,,,,,,,,,,Batsmen,24,,3,0,27,,0,,0,,27
734043,PP Chawla,17,9,9,,3,6,1st innings,Kolkata Knight Riders,Kings XI Punjab,1,24,24,23,0,2nd innings,Kings XI Punjab,Kolkata Knight Riders,5.75,Bowler,17,,3,0,20,25,2,0,0,27,47
734043,R Dhawan,14,15,15,1,,6,2nd innings,Kings XI Punjab,Kolkata Knight Riders,,24,24,44,0,1st innings,Kolkata Knight Riders,Kings XI Punjab,11,Bowler,14,2,,0,16,,-6,0,0,-6,10
734043,RN ten Doeschate,18,10,10,2,,5,1st innings,Kolkata Knight Riders,Kings XI Punjab,,,,,,,,,,Batsmen,18,4,,0,22,,0,,0,,22
734043,RV Uthappa,42,30,30,2,4,0,1st innings,Kolkata Knight Riders,Kings XI Punjab,,,,,,,,,,Batsmen,42,4,4,0,50,,0,,0,,50
734043,SA Yadav,20,14,14,1,3,5,1st innings,Kolkata Knight Riders,Kings XI Punjab,,,,,,,,,,Batsmen,20,2,3,0,25,,0,,0,,25
734043,Shakib Al Hasan,20,18,18,,2,3,1st innings,Kolkata Knight Riders,Kings XI Punjab,1,24,24,43,0,2nd innings,Kings XI Punjab,Kolkata Knight Riders,10.75,AllRounder,20,,2,0,22,25,-4,0,0,21,43
734043,V Sehwag,3,3,3,,,0,2nd innings,Kings XI Punjab,Kolkata Knight Riders,,,,,,,,,,Batsmen,3,,,0,3,,0,,0,,3
