matchid,playername,playing_role,playing_team,playercost,total_points,pred_points_catboost,pred_points,pred_selection_rank,pred_selection_true,actual_selection_rank,actual_selection_true
392235,V Sehwag,Batsmen,Delhi Daredevils,10,73.0,27.786043207072787,27.786043207072787,,,3.0,1.0
392236,A Kumble,Bowler,Royal Challengers Bangalore,10,52.0,29.92141210410388,29.92141210410388,7.0,1.0,5.0,1.0
392236,A Symonds,AllRounder,Deccan Chargers,10,54.0,42.04030449503118,63.06045674254677,1.0,1.0,3.0,1.0
392236,AA Bilakhia,Batsmen,Deccan Chargers,10,18.0,24.500164940335807,24.500164940335807,,,10.0,1.0
392236,AC Gilchrist,Batsmen,Deccan Chargers,10,18.0,34.545991039966744,34.545991039966744,3.0,1.0,9.0,1.0
392236,B Akhil,Bowler,Royal Challengers Bangalore,10,54.0,24.865646635828647,24.865646635828647,,,2.0,1.0
392236,HH Gibbs,Batsmen,Deccan Chargers,10,135.0,30.57929724766007,30.57929724766007,6.0,1.0,1.0,1.0
392236,JH Kallis,AllRounder,Royal Challengers Bangalore,10,5.0,45.88612153652108,91.77224307304216,0.0,1.0,,
392236,Jaskaran Singh,Bowler,Deccan Chargers,10,-2.0,25.3885474868235,25.3885474868235,,,,
392236,LRPL Taylor,Batsmen,Royal Challengers Bangalore,10,1.0,33.06095576213992,33.06095576213992,4.0,1.0,,
392236,MK Pandey,Batsmen,Royal Challengers Bangalore,10,314.0,23.850336907990737,23.850336907990737,,,0.0,1.0
392236,P Kumar,Bowler,Royal Challengers Bangalore,10,-4.0,32.60207959596642,32.60207959596642,5.0,1.0,,
392236,PP Ojha,Bowler,Deccan Chargers,10,50.0,26.60271784425429,26.60271784425429,,,6.0,1.0
392236,R Dravid,Batsmen,Royal Challengers Bangalore,10,6.0,29.71712609266365,29.71712609266365,9.0,1.0,,
392236,RE van der Merwe,Bowler,Royal Challengers Bangalore,10,53.0,29.71752646602609,29.71752646602609,8.0,1.0,4.0,1.0
392236,RG Sharma,Batsmen,Deccan Chargers,10,13.0,36.751267637110296,36.751267637110296,2.0,1.0,,
392236,RJ Harris,Bowler,Deccan Chargers,10,4.0,26.313275199627675,26.313275199627675,,,,
392236,RP Singh,Bowler,Deccan Chargers,10,19.0,28.87757072484006,28.87757072484006,,,8.0,1.0
392236,TL Suman,Batsmen,Deccan Chargers,10,7.0,27.85994993798298,27.85994993798298,,,,
392236,V Kohli,Batsmen,Royal Challengers Bangalore,10,24.0,29.05617228912127,29.05617228912127,10.0,1.0,7.0,1.0
392236,Y Venugopal Rao,Batsmen,Deccan Chargers,10,8.0,20.82206358694029,20.82206358694029,,,,
392237,A Mishra,Bowler,Delhi Daredevils,10,80.0,31.956790944422067,31.956790944422067,7.0,1.0,3.0,1.0
392237,A Nehra,Bowler,Delhi Daredevils,10,25.0,30.042266333004285,30.042266333004285,,,9.0,1.0
392237,A Symonds,AllRounder,Deccan Chargers,10,53.0,42.634156581681964,85.26831316336393,0.0,1.0,4.0,1.0
392237,AA Bilakhia,Batsmen,Deccan Chargers,10,11.0,21.331506640899104,21.331506640899104,,,,
392237,AB de Villiers,Batsmen,Delhi Daredevils,10,30.0,28.600107259285647,28.600107259285647,,,7.0,1.0
392237,AC Gilchrist,Batsmen,Deccan Chargers,10,228.0,34.39555095545932,51.59332643318898,1.0,1.0,0.0,1.0
392237,DA Warner,Batsmen,Delhi Daredevils,10,-2.0,27.965425122521747,27.965425122521747,,,,
392237,DP Nannes,Bowler,Delhi Daredevils,10,-4.0,32.295181832813036,32.295181832813036,5.0,1.0,,
392237,G Gambhir,Batsmen,Delhi Daredevils,10,-2.0,32.941434984791506,32.941434984791506,4.0,1.0,,
392237,HH Gibbs,Batsmen,Deccan Chargers,10,1.0,33.666869655269345,33.666869655269345,3.0,1.0,,
392237,Harmeet Singh,Bowler,Deccan Chargers,10,4.0,24.355088650929407,24.355088650929407,,,,
392237,KD Karthik,Batsmen,Delhi Daredevils,10,12.0,23.19390936161126,23.19390936161126,,,10.0,1.0
392237,PJ Sangwan,Bowler,Delhi Daredevils,10,-2.0,32.18328033604146,32.18328033604146,6.0,1.0,,
392237,PP Ojha,Bowler,Deccan Chargers,10,-2.0,27.012215871861674,27.012215871861674,,,,
392237,R Bhatia,Bowler,Delhi Daredevils,10,5.0,29.138804988204786,29.138804988204786,,,,
392237,RG Sharma,Batsmen,Deccan Chargers,10,6.0,34.024275010388564,34.024275010388564,2.0,1.0,,
392237,RJ Harris,Bowler,Deccan Chargers,10,85.0,27.265983840777253,27.265983840777253,,,2.0,1.0
392237,RP Singh,Bowler,Deccan Chargers,10,50.0,31.123145619784,31.123145619784,9.0,1.0,5.0,1.0
392237,TL Suman,Batsmen,Deccan Chargers,10,27.0,30.16295828184577,30.16295828184577,,,8.0,1.0
392237,TM Dilshan,Batsmen,Delhi Daredevils,10,132.0,30.29348034255728,30.29348034255728,10.0,1.0,1.0,1.0
392237,V Sehwag,Batsmen,Delhi Daredevils,10,45.0,31.85412658064317,31.85412658064317,8.0,1.0,6.0,1.0
392238,A Kumble,Bowler,Royal Challengers Bangalore,10,0.0,29.989378367747246,29.989378367747246,4.0,1.0,,
392238,JA Morkel,Bowler,Chennai Super Kings,10,51.0,28.858484559294247,28.858484559294247,8.0,1.0,2.0,1.0
392238,JDP Oram,Bowler,Chennai Super Kings,10,5.0,23.71543406807109,23.71543406807109,,,,
392238,JH Kallis,AllRounder,Royal Challengers Bangalore,10,38.0,41.02749091502727,41.02749091502727,2.0,1.0,5.0,1.0
392238,L Balaji,Bowler,Chennai Super Kings,10,0.0,22.86933859137843,22.86933859137843,,,,
392238,LRPL Taylor,Batsmen,Royal Challengers Bangalore,10,21.0,29.269963993235212,29.269963993235212,5.0,1.0,,
392238,M Muralitharan,Bowler,Chennai Super Kings,10,31.0,29.12883923490704,29.12883923490704,6.0,1.0,7.0,1.0
392238,MK Pandey,Batsmen,Royal Challengers Bangalore,10,130.0,28.117038765864027,28.117038765864027,9.0,1.0,0.0,1.0
392238,ML Hayden,Batsmen,Chennai Super Kings,10,30.0,43.81195311753628,87.62390623507255,0.0,1.0,8.0,1.0
392238,MS Dhoni,Batsmen,Chennai Super Kings,10,28.0,28.069991428359533,28.069991428359533,10.0,1.0,10.0,1.0
392238,MS Gony,Bowler,Chennai Super Kings,10,21.0,24.403695679906683,24.403695679906683,,,,
392238,P Kumar,Bowler,Royal Challengers Bangalore,10,25.0,28.994674733278327,28.994674733278327,7.0,1.0,,
392238,PA Patel,Batsmen,Chennai Super Kings,10,44.0,30.357186360835986,30.357186360835986,3.0,1.0,4.0,1.0
392238,R Dravid,Batsmen,Royal Challengers Bangalore,10,76.5,27.709382761893337,27.709382761893337,,,1.0,1.0
392238,R Vinay Kumar,Bowler,Royal Challengers Bangalore,10,48.0,27.05709633304157,27.05709633304157,,,3.0,1.0
392238,RE van der Merwe,Bowler,Royal Challengers Bangalore,10,31.0,27.53412314783978,27.53412314783978,,,6.0,1.0
392238,S Badrinath,Batsmen,Chennai Super Kings,10,1.0,26.43439382267341,26.43439382267341,,,,
392238,SB Jakati,Bowler,Chennai Super Kings,10,25.0,23.649460348920414,23.649460348920414,,,,
392238,SK Raina,Batsmen,Chennai Super Kings,10,25.0,42.0635311315395,63.09529669730925,1.0,1.0,,
392238,V Kohli,Batsmen,Royal Challengers Bangalore,10,29.0,26.917733934900856,26.917733934900856,,,9.0,1.0
392239,A Kumble,Bowler,Royal Challengers Bangalore,10,230.0,30.949678130009755,30.949678130009755,8.0,1.0,0.0,1.0
392239,A Symonds,AllRounder,Deccan Chargers,10,136.5,47.62928420694379,95.25856841388757,0.0,1.0,1.0,1.0
392239,AA Bilakhia,Batsmen,Deccan Chargers,10,7.0,21.326268767651587,21.326268767651587,,,,
392239,AC Gilchrist,Batsmen,Deccan Chargers,10,-2.0,35.906680741621905,35.906680741621905,3.0,1.0,,
392239,HH Gibbs,Batsmen,Deccan Chargers,10,72.0,31.15645706004029,31.15645706004029,5.0,1.0,3.0,1.0
392239,Harmeet Singh,Bowler,Deccan Chargers,10,52.0,23.345992340770078,23.345992340770078,,,5.0,1.0
392239,JH Kallis,AllRounder,Royal Challengers Bangalore,10,22.0,43.06861953613122,64.60292930419683,1.0,1.0,,
392239,LRPL Taylor,Batsmen,Royal Challengers Bangalore,10,33.0,28.31607958163361,28.31607958163361,,,8.0,1.0
392239,MK Pandey,Batsmen,Royal Challengers Bangalore,10,5.0,36.169843281131676,36.169843281131676,2.0,1.0,,
392239,MV Boucher,Batsmen,Royal Challengers Bangalore,10,6.0,21.814011957477604,21.814011957477604,,,,
392239,P Kumar,Bowler,Royal Challengers Bangalore,10,2.0,30.98117085368989,30.98117085368989,6.0,1.0,,
392239,PP Ojha,Bowler,Deccan Chargers,10,75.0,25.57174082426669,25.57174082426669,,,2.0,1.0
392239,R Dravid,Batsmen,Royal Challengers Bangalore,10,10.0,27.711258412783398,27.711258412783398,,,,
392239,R Vinay Kumar,Bowler,Royal Challengers Bangalore,10,60.0,30.85229581761681,30.85229581761681,9.0,1.0,4.0,1.0
392239,RE van der Merwe,Bowler,Royal Challengers Bangalore,10,39.0,31.26747724369585,31.26747724369585,4.0,1.0,7.0,1.0
392239,RG Sharma,Batsmen,Deccan Chargers,10,27.0,30.97843921143569,30.97843921143569,7.0,1.0,9.0,1.0
392239,RJ Harris,Bowler,Deccan Chargers,10,42.0,28.496295345987768,28.496295345987768,,,6.0,1.0
392239,RP Singh,Bowler,Deccan Chargers,10,31.0,29.924795200558425,29.924795200558425,10.0,1.0,,
392239,RV Uthappa,Batsmen,Royal Challengers Bangalore,10,24.0,26.884124710716318,26.884124710716318,,,10.0,1.0
392239,TL Suman,Batsmen,Deccan Chargers,10,12.0,29.053114700505624,29.053114700505624,,,,
392239,V Kohli,Batsmen,Royal Challengers Bangalore,10,8.0,25.653577300902125,25.653577300902125,,,,
392239,Y Venugopal Rao,Batsmen,Deccan Chargers,10,-2.0,19.743951191373828,19.743951191373828,,,,
419106,A Symonds,AllRounder,Deccan Chargers,10,12.0,45.12647948698408,90.25295897396816,0.0,1.0,,
419106,AC Gilchrist,Batsmen,Deccan Chargers,10,75.0,34.176437124886604,34.176437124886604,3.0,1.0,2.0,1.0
419106,AD Mathews,AllRounder,Kolkata Knight Riders,10,238.0,33.495526464457924,33.495526464457924,5.0,1.0,0.0,1.0
419106,Anirudh Singh,Batsmen,Deccan Chargers,10,15.0,24.965992807270194,24.965992807270194,,,,
419106,BJ Hodge,Batsmen,Kolkata Knight Riders,10,44.0,37.94784072376295,56.92176108564443,1.0,1.0,5.0,1.0
419106,CA Pujara,Batsmen,Kolkata Knight Riders,10,18.0,25.667011386874925,25.667011386874925,,,,
419106,CK Langeveldt,Bowler,Kolkata Knight Riders,10,52.0,26.769798302927562,26.769798302927562,,,4.0,1.0
419106,HH Gibbs,Batsmen,Deccan Chargers,10,23.0,32.64472071150867,32.64472071150867,6.0,1.0,,
419106,I Sharma,Bowler,Kolkata Knight Riders,10,25.0,29.5203532536277,29.5203532536277,9.0,1.0,10.0,1.0
419106,Jaskaran Singh,Bowler,Deccan Chargers,10,29.0,25.549966245489827,25.549966245489827,,,6.0,1.0
419106,LR Shukla,AllRounder,Kolkata Knight Riders,10,21.0,34.87157586177529,34.87157586177529,2.0,1.0,,
419106,M Kartik,Bowler,Kolkata Knight Riders,10,27.0,25.37344007238757,25.37344007238757,,,7.0,1.0
419106,MK Tiwary,Batsmen,Kolkata Knight Riders,10,-2.0,22.10467068995945,22.10467068995945,,,,
419106,OA Shah,Batsmen,Kolkata Knight Riders,10,114.0,25.667011386874925,25.667011386874925,,,1.0,1.0
419106,PP Ojha,Bowler,Deccan Chargers,10,4.0,26.104790673481908,26.104790673481908,,,,
419106,RG Sharma,Batsmen,Deccan Chargers,10,15.0,29.75763751409404,29.75763751409404,8.0,1.0,,
419106,RP Singh,Bowler,Deccan Chargers,10,25.0,29.759060180755682,29.759060180755682,7.0,1.0,9.0,1.0
419106,SC Ganguly,Batsmen,Kolkata Knight Riders,10,-2.0,28.94503080910915,28.94503080910915,,,,
419106,TL Suman,Batsmen,Deccan Chargers,10,4.0,28.98269184223672,28.98269184223672,10.0,1.0,,
419106,VVS Laxman,Batsmen,Deccan Chargers,10,26.0,27.00821544185192,27.00821544185192,,,8.0,1.0
419106,WPUJC Vaas,Bowler,Deccan Chargers,10,56.0,33.60157598224419,33.60157598224419,4.0,1.0,3.0,1.0
419107,A Uniyal,Bowler,Rajasthan Royals,10,46.0,26.35534893439966,26.35534893439966,,,6.0,1.0
419107,AA Jhunjhunwala,Batsmen,Rajasthan Royals,10,11.0,26.148031156934515,26.148031156934515,10.0,1.0,,
419107,AD Mascarenhas,Bowler,Rajasthan Royals,10,60.0,30.79191864846376,30.79191864846376,4.0,1.0,3.0,1.0
419107,AG Murtaza,Bowler,Mumbai Indians,10,19.0,26.869839571809568,26.869839571809568,,,,
419107,AP Tare,Batsmen,Mumbai Indians,10,31.0,26.10663137611895,26.10663137611895,,,8.0,1.0
419107,AT Rayudu,Batsmen,Mumbai Indians,10,114.0,26.10663137611895,26.10663137611895,,,1.0,1.0
419107,GC Smith,Batsmen,Rajasthan Royals,10,30.0,29.4104507876896,29.4104507876896,8.0,1.0,9.0,1.0
419107,Harbhajan Singh,Bowler,Mumbai Indians,10,10.0,30.600075494636396,30.600075494636396,5.0,1.0,,
419107,Kamran Khan,Bowler,Rajasthan Royals,10,-4.0,26.39975500581069,26.39975500581069,,,,
419107,NV Ojha,Batsmen,Rajasthan Royals,10,14.0,26.10761649634232,26.10761649634232,,,,
419107,P Dogra,Batsmen,Rajasthan Royals,10,48.0,26.148031156934515,26.148031156934515,,,5.0,1.0
419107,R McLaren,AllRounder,Mumbai Indians,10,11.0,34.670981348556225,52.00647202283434,1.0,1.0,,
419107,R Sathish,Batsmen,Mumbai Indians,10,31.0,26.10663137611895,26.10663137611895,,,7.0,1.0
419107,SK Warne,Bowler,Rajasthan Royals,10,1.0,30.883682799424037,30.883682799424037,3.0,1.0,,
419107,SL Malinga,Bowler,Mumbai Indians,10,52.0,30.195640172650446,30.195640172650446,7.0,1.0,4.0,1.0
419107,SR Tendulkar,Batsmen,Mumbai Indians,10,22.0,30.337654295274454,30.337654295274454,6.0,1.0,,
419107,SS Tiwary,Batsmen,Mumbai Indians,10,70.0,21.64074111194785,21.64074111194785,,,2.0,1.0
419107,ST Jayasuriya,AllRounder,Mumbai Indians,10,23.0,36.307577694444376,72.61515538888875,0.0,1.0,,
419107,SW Tait,Bowler,Rajasthan Royals,10,25.0,26.35534893439966,26.35534893439966,,,10.0,1.0
419107,YK Pathan,AllRounder,Rajasthan Royals,10,292.0,34.22993306655569,34.22993306655569,2.0,1.0,0.0,1.0
419107,Z Khan,Bowler,Mumbai Indians,10,0.0,29.017496825837426,29.017496825837426,9.0,1.0,,
419108,A Mishra,Bowler,Delhi Daredevils,10,27.0,31.950183292881622,31.950183292881622,5.0,1.0,7.0,1.0
419108,AB de Villiers,Batsmen,Delhi Daredevils,10,9.0,26.77946035051835,26.77946035051835,,,,
419108,DP Nannes,Bowler,Delhi Daredevils,10,64.0,31.307325545383854,31.307325545383854,8.0,1.0,3.0,1.0
419108,DPMD Jayawardene,Batsmen,Kings XI Punjab,10,-2.0,27.202109099877,27.202109099877,,,,
419108,G Gambhir,Batsmen,Delhi Daredevils,10,194.0,31.9308896565466,31.9308896565466,6.0,1.0,0.0,1.0
419108,IK Pathan,AllRounder,Kings XI Punjab,10,50.0,41.613654626049964,83.22730925209993,0.0,1.0,5.0,1.0
419108,KC Sangakkara,Batsmen,Kings XI Punjab,10,21.0,27.719419571854207,27.719419571854207,,,,
419108,KD Karthik,Batsmen,Delhi Daredevils,10,23.0,22.90662836789381,22.90662836789381,,,,
419108,M Kaif,Batsmen,Kings XI Punjab,10,7.0,21.59868714352661,21.59868714352661,,,,
419108,M Manhas,Batsmen,Delhi Daredevils,10,33.0,23.717417214459118,23.717417214459118,,,6.0,1.0
419108,MF Maharoof,Bowler,Delhi Daredevils,10,51.0,34.88693314571029,34.88693314571029,3.0,1.0,4.0,1.0
419108,MS Bisla,Batsmen,Kings XI Punjab,10,3.0,25.641009641908447,25.641009641908447,,,,
419108,PJ Sangwan,Bowler,Delhi Daredevils,10,25.0,29.94990759864045,29.94990759864045,10.0,1.0,,
419108,PP Chawla,Bowler,Kings XI Punjab,10,5.0,25.97860251788373,25.97860251788373,,,,
419108,RR Powar,Bowler,Kings XI Punjab,10,-3.0,26.401601384467586,26.401601384467586,,,,
419108,RS Bopara,AllRounder,Kings XI Punjab,10,115.5,37.021784719387654,55.53267707908148,1.0,1.0,1.0,1.0
419108,S Sreesanth,Bowler,Kings XI Punjab,10,75.0,27.341648261933823,27.341648261933823,,,2.0,1.0
419108,TM Dilshan,Batsmen,Delhi Daredevils,10,23.0,34.176499286037746,34.176499286037746,4.0,1.0,10.0,1.0
419108,V Sehwag,Batsmen,Delhi Daredevils,10,10.0,31.80499060573037,31.80499060573037,7.0,1.0,,
419108,VY Mahesh,Bowler,Delhi Daredevils,10,25.0,31.13091683304091,31.13091683304091,9.0,1.0,9.0,1.0
419108,YA Abdulla,Bowler,Kings XI Punjab,10,26.0,29.123443910524987,29.123443910524987,,,8.0,1.0
419108,Yuvraj Singh,AllRounder,Kings XI Punjab,10,12.0,36.07066966711538,36.07066966711538,2.0,1.0,,
419109,A Kumble,Bowler,Royal Challengers Bangalore,10,4.0,31.1714133801574,31.1714133801574,5.0,1.0,,
419109,AD Mathews,AllRounder,Kolkata Knight Riders,10,224.0,36.78798509335231,36.78798509335231,2.0,1.0,0.0,1.0
419109,BJ Hodge,Batsmen,Kolkata Knight Riders,10,61.0,42.443371998384784,63.66505799757718,1.0,1.0,3.0,1.0
419109,CA Pujara,Batsmen,Kolkata Knight Riders,10,5.0,26.461378090899238,26.461378090899238,,,,
419109,CK Langeveldt,Bowler,Kolkata Knight Riders,10,25.0,30.63740696203749,30.63740696203749,6.0,1.0,9.0,1.0
419109,DW Steyn,Bowler,Royal Challengers Bangalore,10,0.0,25.861508396293864,25.861508396293864,,,,
419109,EJG Morgan,Batsmen,Royal Challengers Bangalore,10,12.0,25.449257628902732,25.449257628902732,,,,
419109,I Sharma,Bowler,Kolkata Knight Riders,10,8.0,30.4475793396121,30.4475793396121,7.0,1.0,,
419109,JH Kallis,AllRounder,Royal Challengers Bangalore,10,117.0,46.07194034123528,92.14388068247057,0.0,1.0,1.0,1.0
419109,M Kartik,Bowler,Kolkata Knight Riders,10,52.0,26.123687490659016,26.123687490659016,,,5.0,1.0
419109,MK Pandey,Batsmen,Royal Challengers Bangalore,10,1.0,33.86866452131934,33.86866452131934,3.0,1.0,,
419109,MK Tiwary,Batsmen,Kolkata Knight Riders,10,69.0,24.52274150285538,24.52274150285538,,,2.0,1.0
419109,OA Shah,Batsmen,Kolkata Knight Riders,10,2.0,26.461378090899238,26.461378090899238,,,,
419109,P Kumar,Bowler,Royal Challengers Bangalore,10,35.0,29.849712933381554,29.849712933381554,8.0,1.0,6.0,1.0
419109,R Dravid,Batsmen,Royal Challengers Bangalore,10,25.0,27.4622821635243,27.4622821635243,10.0,1.0,8.0,1.0
419109,RE van der Merwe,Bowler,Royal Challengers Bangalore,10,53.0,31.552259191577228,31.552259191577228,4.0,1.0,4.0,1.0
419109,RS Gavaskar,Batsmen,Kolkata Knight Riders,10,0.0,25.796959406910783,25.796959406910783,,,,
419109,RV Uthappa,Batsmen,Royal Challengers Bangalore,10,21.0,22.778375316484862,22.778375316484862,,,10.0,1.0
419109,SC Ganguly,Batsmen,Kolkata Knight Riders,10,27.0,27.346565152349896,27.346565152349896,,,7.0,1.0
419109,SP Goswami,Batsmen,Royal Challengers Bangalore,10,10.0,29.38282540731997,29.38282540731997,9.0,1.0,,
419109,V Kohli,Batsmen,Royal Challengers Bangalore,10,8.0,22.554051624947128,22.554051624947128,,,,
419110,A Symonds,AllRounder,Deccan Chargers,10,236.0,49.25375970475418,98.50751940950836,0.0,1.0,0.0,1.0
419110,AC Gilchrist,Batsmen,Deccan Chargers,10,53.0,37.72178966764993,37.72178966764993,3.0,1.0,3.0,1.0
419110,HH Gibbs,Batsmen,Deccan Chargers,10,66.0,35.37053169144124,35.37053169144124,4.0,1.0,2.0,1.0
419110,JA Morkel,Bowler,Chennai Super Kings,10,49.0,29.614661942236555,29.614661942236555,10.0,1.0,7.0,1.0
419110,JM Kemp,Bowler,Chennai Super Kings,10,27.0,27.031941402160438,27.031941402160438,,,8.0,1.0
419110,Jaskaran Singh,Bowler,Deccan Chargers,10,-6.0,23.871108844330124,23.871108844330124,,,,
419110,L Balaji,Bowler,Chennai Super Kings,10,18.0,23.81061200278477,23.81061200278477,,,,
419110,M Muralitharan,Bowler,Chennai Super Kings,10,3.0,30.124586497046238,30.124586497046238,7.0,1.0,,
419110,M Vijay,Batsmen,Chennai Super Kings,10,3.0,26.682695850477444,26.682695850477444,,,,
419110,ML Hayden,Batsmen,Chennai Super Kings,10,21.0,47.03436844751277,70.55155267126915,1.0,1.0,,
419110,MS Dhoni,Batsmen,Chennai Super Kings,10,50.0,29.889806479278523,29.889806479278523,9.0,1.0,5.0,1.0
419110,PP Ojha,Bowler,Deccan Chargers,10,50.0,27.1979285718987,27.1979285718987,,,4.0,1.0
419110,R Ashwin,Bowler,Chennai Super Kings,10,25.0,27.61716202810088,27.61716202810088,,,9.0,1.0
419110,RG Sharma,Batsmen,Deccan Chargers,10,49.0,29.991516472877432,29.991516472877432,8.0,1.0,6.0,1.0
419110,RP Singh,Bowler,Deccan Chargers,10,25.0,31.059128822034825,31.059128822034825,6.0,1.0,10.0,1.0
419110,S Badrinath,Batsmen,Chennai Super Kings,10,6.0,24.55456904302101,24.55456904302101,,,,
419110,S Tyagi,Bowler,Chennai Super Kings,10,-3.0,25.456475050366464,25.456475050366464,,,,
419110,SK Raina,Batsmen,Chennai Super Kings,10,8.0,40.43292126841393,40.43292126841393,2.0,1.0,,
419110,TL Suman,Batsmen,Deccan Chargers,10,13.0,25.01906468026249,25.01906468026249,,,,
419110,VVS Laxman,Batsmen,Deccan Chargers,10,14.0,27.424016820251893,27.424016820251893,,,,
419110,WPUJC Vaas,Bowler,Deccan Chargers,10,127.5,33.50877497956205,33.50877497956205,5.0,1.0,1.0,1.0
419111,A Mishra,Bowler,Delhi Daredevils,10,25.0,31.512333473688432,31.512333473688432,4.0,1.0,,
419111,A Uniyal,Bowler,Rajasthan Royals,10,-2.0,28.495649520153126,28.495649520153126,,,,
419111,AA Jhunjhunwala,Batsmen,Rajasthan Royals,10,97.5,27.11792057320297,27.11792057320297,,,1.0,1.0
419111,AB de Villiers,Batsmen,Delhi Daredevils,10,17.0,28.901884353241318,28.901884353241318,,,,
419111,AD Mascarenhas,Bowler,Rajasthan Royals,10,53.0,30.713976985761647,30.713976985761647,8.0,1.0,2.0,1.0
419111,DP Nannes,Bowler,Delhi Daredevils,10,25.0,31.414421363260942,31.414421363260942,5.0,1.0,9.0,1.0
419111,G Gambhir,Batsmen,Delhi Daredevils,10,10.0,32.64893948356714,32.64893948356714,3.0,1.0,,
419111,GC Smith,Batsmen,Rajasthan Royals,10,22.0,30.68533933250977,30.68533933250977,9.0,1.0,,
419111,KD Karthik,Batsmen,Delhi Daredevils,10,27.0,23.06424973161808,23.06424973161808,,,7.0,1.0
419111,M Manhas,Batsmen,Delhi Daredevils,10,14.0,24.25183750357928,24.25183750357928,,,,
419111,MF Maharoof,Bowler,Delhi Daredevils,10,25.0,34.28432478389543,51.42648717584314,1.0,1.0,8.0,1.0
419111,MM Patel,Bowler,Rajasthan Royals,10,21.0,30.563308633782807,30.563308633782807,10.0,1.0,,
419111,NV Ojha,Batsmen,Rajasthan Royals,10,30.0,27.547351174767638,27.547351174767638,,,4.0,1.0
419111,P Dogra,Batsmen,Rajasthan Royals,10,35.0,27.11792057320297,27.11792057320297,,,3.0,1.0
419111,PJ Sangwan,Bowler,Delhi Daredevils,10,29.0,31.140426269562372,31.140426269562372,6.0,1.0,5.0,1.0
419111,S Ladda,Bowler,Delhi Daredevils,10,8.0,27.63524829797761,27.63524829797761,,,,
419111,SA Asnodkar,Batsmen,Rajasthan Royals,10,6.0,30.064875939655103,30.064875939655103,,,,
419111,SK Warne,Bowler,Rajasthan Royals,10,27.0,29.30447322082941,29.30447322082941,,,6.0,1.0
419111,SW Tait,Bowler,Rajasthan Royals,10,4.0,28.495649520153126,28.495649520153126,,,,
419111,TM Dilshan,Batsmen,Delhi Daredevils,10,-2.0,33.25485633437097,33.25485633437097,2.0,1.0,,
419111,V Sehwag,Batsmen,Delhi Daredevils,10,208.0,30.904656221727556,30.904656221727556,7.0,1.0,0.0,1.0
